year,state,dtype,mrate,legal,pop,beertax
1973,42,MVA,44.767384,0.0,638858,0.18018018
1973,42,suicide,10.330935,0.0,638858,0.18018018
1973,42,homicide,10.643992,0.0,638858,0.18018018
1973,42,other external,19.722692,0.0,638858,0.18018018
1973,42,internal,28.175276,0.0,638858,0.18018018
1974,42,all,112.99243,0.0,647831,0.1622718
1974,42,MVA,44.6104,0.0,647831,0.1622718
1974,42,suicide,9.107313,0.0,647831,0.1622718
1974,42,homicide,13.275067,0.0,647831,0.1622718
1974,42,other external,20.99313,0.0,647831,0.1622718
1974,42,internal,25.006521,0.0,647831,0.1622718
1975,42,all,105.8335,0.0,663306,0.14869888
1975,42,MVA,38.443794,0.0,663306,0.14869888
1975,42,suicide,10.7039585,0.0,663306,0.14869888
1975,42,homicide,10.854718,0.0,663306,0.14869888
1975,42,other external,19.297277,0.0,663306,0.14869888
1975,42,internal,26.533756,0.0,663306,0.14869888
1976,42,all,102.49823,0.0,674158,0.14059754
1976,42,MVA,38.71496,0.0,674158,0.14059754
1976,42,suicide,10.976655,0.0,674158,0.14059754
1976,42,homicide,9.196657,0.0,674158,0.14059754
1976,42,other external,18.393314,0.0,674158,0.14059754
1976,42,internal,25.21664,0.0,674158,0.14059754
1977,42,all,103.48543,0.0,680289,0.1320132
1977,42,MVA,42.040955,0.0,680289,0.1320132
1977,42,suicide,13.376668,0.0,680289,0.1320132
1977,42,homicide,7.2028213,0.0,680289,0.1320132
1977,42,other external,19.697512,0.0,680289,0.1320132
1977,42,internal,21.167475,0.0,680289,0.1320132
1978,42,all,100.68094,0.0,671428,0.12269939
1978,42,MVA,46.914932,0.0,671428,0.12269939
1978,42,suicide,11.021286,0.0,671428,0.12269939
1978,42,homicide,10.425541,0.0,671428,0.12269939
1978,42,other external,13.25533,0.0,671428,0.12269939
1978,42,internal,19.063847,0.0,671428,0.12269939
1979,42,all,103.466034,0.0,667852,0.110192835
1979,42,MVA,47.914806,0.0,667852,0.110192835
1979,42,suicide,11.379766,0.0,667852,0.110192835
1979,42,homicide,8.534825,0.0,667852,0.110192835
1979,42,other external,14.973377,0.0,667852,0.110192835
1979,42,internal,20.663261,0.0,667852,0.110192835
1980,42,all,105.41424,0.0,661201,0.097087376
1980,42,MVA,46.733143,0.0,661201,0.097087376
1980,42,suicide,12.401675,0.0,661201,0.097087376
1980,42,homicide,10.435555,0.0,661201,0.097087376
1980,42,other external,14.670274,0.0,661201,0.097087376
1980,42,internal,21.173592,0.0,661201,0.097087376
1981,42,all,96.92766,0.0,651001,0.0880088
1981,42,MVA,38.863228,0.0,651001,0.0880088
1981,42,suicide,11.52072,0.0,651001,0.0880088
1981,42,homicide,9.062966,0.0,651001,0.0880088
1981,42,other external,12.749597,0.0,651001,0.0880088
1981,42,internal,24.731144,0.0,651001,0.0880088
1982,42,all,90.79808,0.0,638780,0.08290155
1982,42,MVA,35.53649,0.0,638780,0.08290155
1982,42,suicide,10.645292,0.0,638780,0.08290155
1982,42,homicide,9.706002,0.0,638780,0.08290155
1982,42,other external,14.8721,0.0,638780,0.08290155
1982,42,internal,20.038198,0.0,638780,0.08290155
1983,42,all,84.473755,0.0,626230,0.08032128
1983,42,MVA,35.60992,0.0,626230,0.08032128
1983,42,suicide,9.900516,0.0,626230,0.08032128
1983,42,homicide,8.3036585,0.0,626230,0.08032128
1983,42,other external,12.934545,0.0,626230,0.08032128
1983,42,internal,17.725117,0.0,626230,0.08032128
1970,44,all,87.46095,0.0,56025,0.16627868
1970,44,MVA,28.55868,0.0,56025,0.16627868
1970,44,suicide,8.924587,0.0,56025,0.16627868
1970,44,homicide,5.3547525,0.0,56025,0.16627868
1970,44,other external,14.27934,0.0,56025,0.16627868
1970,44,internal,30.343597,0.0,56025,0.16627868
1971,44,all,112.22745,0.0,56136,0.15929908
1971,44,MVA,48.097477,0.0,56136,0.15929908
1971,44,suicide,8.90694,0.0,56136,0.15929908
1971,44,homicide,3.562776,0.0,56136,0.15929908
1971,44,other external,14.251104,0.0,56136,0.15929908
1971,44,internal,37.40915,0.0,56136,0.15929908
1972,44,all,94.0226,0.83835614,57433,0.1543448
1972,44,MVA,31.340866,0.83835614,57433,0.1543448
1972,44,suicide,10.446956,0.83835614,57433,0.1543448
1972,44,homicide,3.4823186,0.83835614,57433,0.1543448
1972,44,other external,17.411592,0.83835614,57433,0.1543448
1972,44,internal,31.340866,0.83835614,57433,0.1543448
1973,44,all,96.28541,1.0,59199,0.14530659
1973,44,MVA,42.230442,1.0,59199,0.14530659
1973,44,suicide,8.446089,1.0,59199,0.14530659
1973,44,homicide,3.3784354,1.0,59199,0.14530659
1973,44,other external,27.027483,1.0,59199,0.14530659
1973,44,internal,15.202959,1.0,59199,0.14530659
1974,44,all,86.45689,1.0,55519,0.13086435
1974,44,MVA,34.22252,1.0,55519,0.13086435
1974,44,suicide,10.807111,1.0,55519,0.13086435
1974,44,homicide,5.4035554,1.0,55519,0.13086435
1974,44,other external,19.813038,1.0,55519,0.13086435
1974,44,internal,16.210667,1.0,55519,0.13086435
1975,44,all,85.57675,1.0,56090,0.11991845
1975,44,MVA,32.09128,1.0,56090,0.11991845
1975,44,suicide,8.914245,1.0,56090,0.11991845
1975,44,homicide,3.565698,1.0,56090,0.11991845
1975,44,other external,16.04564,1.0,56090,0.11991845
1975,44,internal,24.959887,1.0,56090,0.11991845
1976,44,all,88.24904,1.0,57791,0.1133851
1976,44,MVA,43.25933,1.0,57791,0.1133851
1976,44,suicide,12.112613,1.0,57791,0.1133851
1976,44,homicide,10.382239,1.0,57791,0.1133851
1976,44,other external,5.1911197,1.0,57791,0.1133851
1976,44,internal,17.303732,1.0,57791,0.1133851
1977,44,all,88.18342,1.0,58968,0.106462255
1977,44,MVA,33.916702,1.0,58968,0.106462255
1977,44,suicide,22.045855,1.0,58968,0.106462255
1977,44,homicide,1.695835,1.0,58968,0.106462255
1977,44,other external,22.045855,1.0,58968,0.106462255
1977,44,internal,8.479176,1.0,58968,0.106462255
1978,44,all,77.94364,1.0,59017,0.098951116
1978,44,MVA,42.360676,1.0,59017,0.098951116
1978,44,suicide,5.083281,1.0,59017,0.098951116
1978,44,homicide,0.0,1.0,59017,0.098951116
1978,44,other external,5.083281,1.0,59017,0.098951116
1978,44,internal,25.416405,1.0,59017,0.098951116
1979,44,all,78.81674,1.0,59632,0.08886519
1979,44,MVA,38.569897,1.0,59632,0.08886519
1979,44,suicide,8.38476,1.0,59632,0.08886519
1979,44,homicide,10.061712,1.0,59632,0.08886519
1979,44,other external,8.38476,1.0,59632,0.08886519
1979,44,internal,13.415616,1.0,59632,0.08886519
1980,44,all,92.200516,0.8428297,58568,0.07829627
1980,44,MVA,37.563175,0.8428297,58568,0.07829627
1980,44,suicide,8.537086,0.8428297,58568,0.07829627
1980,44,homicide,11.95192,0.8428297,58568,0.07829627
1980,44,other external,15.366754,0.8428297,58568,0.07829627
1980,44,internal,18.781588,0.8428297,58568,0.07829627
1981,44,all,52.474155,0.53240573,57171,0.070974834
1981,44,MVA,27.986217,0.53240573,57171,0.070974834
1981,44,suicide,3.4982772,0.53240573,57171,0.070974834
1981,44,homicide,6.9965544,0.53240573,57171,0.070974834
1981,44,other external,10.494831,0.53240573,57171,0.070974834
1981,44,internal,3.4982772,0.53240573,57171,0.070974834
1982,44,all,91.227554,0.3565173,54808,0.06685609
1982,44,MVA,32.841923,0.3565173,54808,0.06685609
1982,44,suicide,18.245512,0.3565173,54808,0.06685609
1982,44,homicide,7.2982044,0.3565173,54808,0.06685609
1982,44,other external,18.245512,0.3565173,54808,0.06685609
1982,44,internal,14.596409,0.3565173,54808,0.06685609
1983,44,all,64.972435,0.33735543,53869,0.06477523
1983,44,MVA,24.132618,0.33735543,53869,0.06477523
1983,44,suicide,9.281776,0.33735543,53869,0.06477523
1983,44,homicide,3.7127104,0.33735543,53869,0.06477523
1983,44,other external,7.4254208,0.33735543,53869,0.06477523
1983,44,internal,20.419907,0.33735543,53869,0.06477523
1970,45,all,148.70685,1.0,168116,1.984536
1970,45,MVA,72.56894,1.0,168116,1.984536
1970,45,suicide,5.9482737,1.0,168116,1.984536
1970,45,homicide,20.22413,1.0,168116,1.984536
1970,45,other external,19.629303,1.0,168116,1.984536
1970,45,internal,30.336197,1.0,168116,1.984536
1971,45,all,131.61926,1.0,176266,1.9012345
1971,45,MVA,57.299763,1.0,176266,1.9012345
1971,45,suicide,3.9712708,1.0,176266,1.9012345
1971,45,homicide,19.289028,1.0,176266,1.9012345
1971,45,other external,22.692976,1.0,176266,1.9012345
1971,45,internal,28.366219,1.0,176266,1.9012345
1972,45,all,165.0656,1.0,178111,1.8421053
1972,45,MVA,68.49661,1.0,178111,1.8421053
1972,45,suicide,11.228952,1.0,178111,1.8421053
1972,45,homicide,11.228952,1.0,178111,1.8421053
1972,45,other external,37.055546,1.0,178111,1.8421053
1972,45,internal,37.055546,1.0,178111,1.8421053
1973,45,all,146.4016,1.0,181692,1.7342341
1973,45,MVA,62.19316,1.0,181692,1.7342341
1973,45,suicide,8.25573,1.0,181692,1.7342341
1973,45,homicide,17.06184,1.0,181692,1.7342341
1973,45,other external,29.720627,1.0,181692,1.7342341
1973,45,internal,29.170244,1.0,181692,1.7342341
1974,45,all,131.96248,1.0,188690,1.5618662
1974,45,MVA,49.81716,1.0,188690,1.5618662
1974,45,suicide,9.009486,1.0,188690,1.5618662
1974,45,homicide,18.018972,1.0,188690,1.5618662
1974,45,other external,25.43855,1.0,188690,1.5618662
1974,45,internal,29.678308,1.0,188690,1.5618662
1975,45,all,125.819244,1.0,193929,1.4312267
1975,45,MVA,45.893085,1.0,193929,1.4312267
1975,45,suicide,9.7974,1.0,193929,1.4312267
1975,45,homicide,15.469579,1.0,193929,1.4312267
1975,45,other external,28.876547,1.0,193929,1.4312267
1975,45,internal,25.78263,1.0,193929,1.4312267
1976,45,all,115.7102,1.0,197044,1.3532512
1976,45,MVA,46.69008,1.0,197044,1.3532512
1976,45,suicide,6.09001,1.0,197044,1.3532512
1976,45,homicide,15.732527,1.0,197044,1.3532512
1976,45,other external,23.34504,1.0,197044,1.3532512
1976,45,internal,23.852541,1.0,197044,1.3532512
1977,45,all,141.22371,1.0,198267,1.270627
1977,45,MVA,66.57689,1.0,198267,1.270627
1977,45,suicide,10.087407,1.0,198267,1.270627
1977,45,homicide,12.104889,1.0,198267,1.270627
1977,45,other external,27.74037,1.0,198267,1.270627
1977,45,internal,24.714148,1.0,198267,1.270627
1978,45,all,120.83436,1.0,198619,1.1809816
1978,45,MVA,56.38937,1.0,198619,1.1809816
1978,45,suicide,12.586912,1.0,198619,1.1809816
1978,45,homicide,9.062577,1.0,198619,1.1809816
1978,45,other external,20.642536,1.0,198619,1.1809816
1978,45,internal,22.152966,1.0,198619,1.1809816
1979,45,all,119.27553,1.0,199538,1.060606
1979,45,MVA,53.122715,1.0,199538,1.060606
1979,45,suicide,13.0301,1.0,199538,1.060606
1979,45,homicide,12.027784,1.0,199538,1.060606
1979,45,other external,20.547464,1.0,199538,1.060606
1979,45,internal,20.547464,1.0,199538,1.060606
1980,45,all,121.59714,1.0,201485,0.934466
1980,45,MVA,55.587265,1.0,201485,0.934466
1980,45,suicide,13.400501,1.0,201485,0.934466
1980,45,homicide,10.422612,1.0,201485,0.934466
1980,45,other external,18.859964,1.0,201485,0.934466
1980,45,internal,23.3268,1.0,201485,0.934466
1981,45,all,98.08996,1.0,202875,0.8470847
1981,45,MVA,46.826862,1.0,202875,0.8470847
1981,45,suicide,11.829945,1.0,202875,0.8470847
1981,45,homicide,7.8866296,1.0,202875,0.8470847
1981,45,other external,13.308687,1.0,202875,0.8470847
1981,45,internal,18.237831,1.0,202875,0.8470847
1982,45,all,99.17788,1.0,198633,0.79792744
1982,45,MVA,36.247753,1.0,198633,0.79792744
1982,45,suicide,12.586025,1.0,198633,0.79792744
1982,45,homicide,8.558497,1.0,198633,0.79792744
1982,45,other external,18.123877,1.0,198633,0.79792744
1982,45,internal,23.661728,1.0,198633,0.79792744
1983,45,all,111.99596,1.0,193757,0.7730924
1983,45,MVA,48.514378,1.0,193757,0.7730924
1983,45,suicide,11.354428,1.0,193757,0.7730924
1983,45,homicide,11.354428,1.0,193757,0.7730924
1983,45,other external,20.128305,1.0,193757,0.7730924
1983,45,internal,20.644415,1.0,193757,0.7730924
1970,46,all,158.96179,0.63344973,38374,0.33255735
1970,46,MVA,91.20759,0.63344973,38374,0.33255735
1970,46,suicide,10.423724,0.63344973,38374,0.33255735
1970,46,homicide,0.0,0.63344973,38374,0.33255735
1970,46,other external,31.271173,0.63344973,38374,0.33255735
1970,46,internal,26.05931,0.63344973,38374,0.33255735
1971,46,all,157.24055,0.6512255,40066,0.31859815
1971,46,MVA,94.843506,0.6512255,40066,0.31859815
1971,46,suicide,2.4958818,0.6512255,40066,0.31859815
1971,46,homicide,2.4958818,0.6512255,40066,0.31859815
1971,46,other external,27.4547,0.6512255,40066,0.31859815
1971,46,internal,29.95058,0.6512255,40066,0.31859815
1972,46,all,159.54747,0.82924885,41367,0.3086896
1972,46,MVA,91.860664,0.82924885,41367,0.3086896
1972,46,suicide,0.0,0.82924885,41367,0.3086896
1972,46,homicide,0.0,0.82924885,41367,0.3086896
1972,46,other external,53.182487,0.82924885,41367,0.3086896
1972,46,internal,14.504315,0.82924885,41367,0.3086896
1973,46,all,160.13766,1.0,41839,0.29061317
1973,46,MVA,95.604576,1.0,41839,0.29061317
1973,46,suicide,9.560458,1.0,41839,0.29061317
1973,46,homicide,4.780229,1.0,41839,0.29061317
1973,46,other external,26.29126,1.0,41839,0.29061317
1973,46,internal,23.901144,1.0,41839,0.29061317
1974,46,all,143.5463,1.0,42495,0.2617287
1974,46,MVA,87.06907,1.0,42495,0.2617287
1974,46,suicide,14.119308,1.0,42495,0.2617287
1974,46,homicide,4.706436,1.0,42495,0.2617287
1974,46,other external,16.472527,1.0,42495,0.2617287
1974,46,internal,21.178963,1.0,42495,0.2617287
1975,46,all,167.4808,1.0,42990,0.2398369
1975,46,MVA,79.08816,1.0,42990,0.2398369
1975,46,suicide,20.9351,1.0,42990,0.2398369
1975,46,homicide,9.304489,1.0,42990,0.2398369
1975,46,other external,39.54408,1.0,42990,0.2398369
1975,46,internal,18.608978,1.0,42990,0.2398369
1976,46,all,135.5356,1.0,43531,0.2267702
1976,46,MVA,91.88854,1.0,43531,0.2267702
1976,46,suicide,9.188854,1.0,43531,0.2267702
1976,46,homicide,2.2972136,1.0,43531,0.2267702
1976,46,other external,13.783281,1.0,43531,0.2267702
1976,46,internal,18.377708,1.0,43531,0.2267702
1977,46,all,140.62103,1.0,43379,0.21292451
1977,46,MVA,80.684204,1.0,43379,0.21292451
1977,46,suicide,16.13684,1.0,43379,0.21292451
1977,46,homicide,2.3052628,1.0,43379,0.21292451
1977,46,other external,25.357893,1.0,43379,0.21292451
1977,46,internal,16.13684,1.0,43379,0.21292451
1978,46,all,120.06465,1.0,43310,0.19790223
1978,46,MVA,57.72339,1.0,43310,0.19790223
1978,46,suicide,11.544678,1.0,43310,0.19790223
1978,46,homicide,6.926807,1.0,43310,0.19790223
1978,46,other external,25.39829,1.0,43310,0.19790223
1978,46,internal,18.471485,1.0,43310,0.19790223
1979,46,all,127.56581,1.0,43115,0.17773038
1979,46,MVA,62.62322,1.0,43115,0.17773038
1979,46,suicide,13.91627,1.0,43115,0.17773038
1979,46,homicide,9.2775135,1.0,43115,0.17773038
1979,46,other external,18.555027,1.0,43115,0.17773038
1979,46,internal,23.193785,1.0,43115,0.17773038
1980,46,all,130.12361,1.0,43036,0.15659253
1980,46,MVA,60.414536,1.0,43036,0.15659253
1980,46,suicide,20.912724,1.0,43036,0.15659253
1980,46,homicide,0.0,1.0,43036,0.15659253
1980,46,other external,25.559996,1.0,43036,0.15659253
1980,46,internal,23.23636,1.0,43036,0.15659253
1981,46,all,105.28331,1.0,41792,0.1774371
1981,46,MVA,57.427258,1.0,41792,0.1774371
1981,46,suicide,11.964012,1.0,41792,0.1774371
1981,46,homicide,7.178407,1.0,41792,0.1774371
1981,46,other external,14.356814,1.0,41792,0.1774371
1981,46,internal,14.356814,1.0,41792,0.1774371
1982,46,all,107.109055,1.0,40146,0.16714023
1982,46,MVA,39.85453,1.0,40146,0.16714023
1982,46,suicide,7.4727244,1.0,40146,0.16714023
1982,46,homicide,9.963633,1.0,40146,0.16714023
1982,46,other external,29.890898,1.0,40146,0.16714023
1982,46,internal,19.927265,1.0,40146,0.16714023
1983,46,all,93.68657,1.0,38426,0.16193807
1983,46,MVA,33.83126,1.0,38426,0.16193807
1983,46,suicide,15.614428,1.0,38426,0.16193807
1983,46,homicide,0.0,1.0,38426,0.16193807
1983,46,other external,23.421642,1.0,38426,0.16193807
1983,46,internal,20.819237,1.0,38426,0.16193807
1970,47,all,158.56862,0.0,220094,0.28267378
1970,47,MVA,74.96797,0.0,220094,0.28267378
1970,47,suicide,7.2696214,0.0,220094,0.28267378
1970,47,homicide,10.904431,0.0,220094,0.28267378
1970,47,other external,22.717566,0.0,220094,0.28267378
1970,47,internal,42.709023,0.0,220094,0.28267378
1971,47,all,163.19724,0.6712329,223043,0.27080843
1971,47,MVA,81.15027,0.6712329,223043,0.27080843
1971,47,suicide,8.518537,0.6712329,223043,0.27080843
1971,47,homicide,10.760257,0.6712329,223043,0.27080843
1971,47,other external,26.003954,0.6712329,223043,0.27080843
1971,47,internal,36.76421,0.6712329,223043,0.27080843
1972,47,all,171.9175,1.0,226853,0.26238617
1972,47,MVA,85.51794,1.0,226853,0.26238617
1972,47,suicide,13.224422,1.0,226853,0.26238617
1972,47,homicide,14.106051,1.0,226853,0.26238617
1972,47,other external,30.856987,1.0,226853,0.26238617
1972,47,internal,28.212103,1.0,226853,0.26238617
1973,47,all,166.47424,1.0,231267,0.2470212
1973,47,MVA,74.80531,1.0,231267,0.2470212
1973,47,suicide,9.945215,1.0,231267,0.2470212
1973,47,homicide,14.269221,1.0,231267,0.2470212
1973,47,other external,27.241241,1.0,231267,0.2470212
1973,47,internal,40.21326,1.0,231267,0.2470212
1974,47,all,150.35596,1.0,240762,0.22246942
1974,47,MVA,64.79428,1.0,240762,0.22246942
1974,47,suicide,9.96835,1.0,240762,0.22246942
1974,47,homicide,17.029266,1.0,240762,0.22246942
1974,47,other external,23.674833,1.0,240762,0.22246942
1974,47,internal,34.889225,1.0,240762,0.22246942
1975,47,all,162.69615,1.0,247701,0.20386137
1975,47,MVA,73.07197,1.0,247701,0.20386137
1975,47,suicide,12.111376,1.0,247701,0.20386137
1975,47,homicide,16.955927,1.0,247701,0.20386137
1975,47,other external,29.067303,1.0,247701,0.20386137
1975,47,internal,31.489578,1.0,247701,0.20386137
1976,47,all,145.78065,1.0,253120,0.19275469
1976,47,MVA,65.18647,1.0,253120,0.19275469
1976,47,suicide,12.642225,1.0,253120,0.19275469
1976,47,homicide,15.407712,1.0,253120,0.19275469
1976,47,other external,23.309103,1.0,253120,0.19275469
1976,47,internal,29.235146,1.0,253120,0.19275469
1977,47,all,144.1866,1.0,257999,0.18098584
1977,47,MVA,65.89173,1.0,257999,0.18098584
1977,47,suicide,10.465157,1.0,257999,0.18098584
1977,47,homicide,14.341141,1.0,257999,0.18098584
1977,47,other external,28.294683,1.0,257999,0.18098584
1977,47,internal,25.193895,1.0,257999,0.18098584
1978,47,all,162.57607,1.0,260801,0.16821691
1978,47,MVA,73.235916,1.0,260801,0.16821691
1978,47,suicide,11.119589,1.0,260801,0.16821691
1978,47,homicide,12.269892,1.0,260801,0.16821691
1978,47,other external,30.674728,1.0,260801,0.16821691
1978,47,internal,35.27594,1.0,260801,0.16821691
1979,47,all,156.04819,0.8066536,264021,0.15107083
1979,47,MVA,65.90385,0.8066536,264021,0.15107083
1979,47,suicide,13.635279,0.8066536,264021,0.15107083
1979,47,homicide,14.392795,0.8066536,264021,0.15107083
1979,47,other external,23.861738,0.8066536,264021,0.15107083
1979,47,internal,38.25453,0.8066536,264021,0.15107083
1980,47,all,139.72214,0.6757731,265527,0.13310367
1980,47,MVA,65.53006,0.6757731,265527,0.13310367
1980,47,suicide,12.051505,0.6757731,265527,0.13310367
1980,47,homicide,16.94743,0.6757731,265527,0.13310367
1980,47,other external,24.47962,0.6757731,265527,0.13310367
1980,47,internal,20.713524,0.6757731,265527,0.13310367
1981,47,all,120.56283,0.6833318,262104,0.13840093
1981,47,MVA,57.99225,0.6833318,262104,0.13840093
1981,47,suicide,11.445838,0.6833318,262104,0.13840093
1981,47,homicide,10.682782,0.6833318,262104,0.13840093
1981,47,other external,13.735006,0.6833318,262104,0.13840093
1981,47,internal,26.706957,0.6833318,262104,0.13840093
1982,47,all,127.114845,0.6769021,256461,0.13036938
1982,47,MVA,62.387653,0.6769021,256461,0.13036938
1982,47,suicide,10.137994,0.6769021,256461,0.13036938
1982,47,homicide,12.4775305,0.6769021,256461,0.13036938
1982,47,other external,18.716295,0.6769021,256461,0.13036938
1982,47,internal,23.39537,0.6769021,256461,0.13036938
1983,47,all,134.11299,0.68103856,250535,0.1263117
1983,47,MVA,70.249664,0.68103856,250535,0.1263117
1983,47,suicide,11.974375,0.68103856,250535,0.1263117
1983,47,homicide,14.768395,0.68103856,250535,0.1263117
1983,47,other external,15.566688,0.68103856,250535,0.1263117
1983,47,internal,21.553875,0.68103856,250535,0.1263117
1970,48,all,158.1855,0.0,627744,0.35749918
1970,48,MVA,57.66682,0.0,627744,0.35749918
1970,48,suicide,8.920834,0.0,627744,0.35749918
1970,48,homicide,18.31957,0.0,627744,0.35749918
1970,48,other external,31.22292,0.0,627744,0.35749918
1970,48,internal,42.05536,0.0,627744,0.35749918
1971,48,all,149.79991,0.0,666222,0.39753085
1971,48,MVA,58.388947,0.0,666222,0.39753085
1971,48,suicide,9.906608,0.0,666222,0.39753085
1971,48,homicide,18.612415,0.0,666222,0.39753085
1971,48,other external,25.81722,0.0,666222,0.39753085
1971,48,internal,37.07473,0.0,666222,0.39753085
1972,48,all,138.52704,0.0,695893,0.38516748
1972,48,MVA,56.9053,0.0,695893,0.38516748
1972,48,suicide,8.909415,0.0,695893,0.38516748
1972,48,homicide,14.082624,0.0,695893,0.38516748
1972,48,other external,23.279442,0.0,695893,0.38516748
1972,48,internal,35.35026,0.0,695893,0.38516748
1973,48,all,150.72339,0.41917807,724506,0.3626126
1973,48,MVA,57.832508,0.41917807,724506,0.3626126
1973,48,suicide,10.903981,0.41917807,724506,0.3626126
1973,48,homicide,16.56301,0.41917807,724506,0.3626126
1973,48,other external,29.951443,0.41917807,724506,0.3626126
1973,48,internal,35.472446,0.41917807,724506,0.3626126
1974,48,all,144.65773,1.0,744516,0.326572
1974,48,MVA,54.26344,1.0,744516,0.326572
1974,48,suicide,11.819759,1.0,744516,0.326572
1974,48,homicide,20.013002,1.0,744516,0.326572
1974,48,other external,26.59446,1.0,744516,0.326572
1974,48,internal,31.967077,1.0,744516,0.326572
1975,48,all,147.8907,1.0,768811,0.2992565
1975,48,MVA,57.751514,1.0,768811,0.2992565
1975,48,suicide,10.535749,1.0,768811,0.2992565
1975,48,homicide,19.510647,1.0,768811,0.2992565
1975,48,other external,30.046396,1.0,768811,0.2992565
1975,48,internal,30.046396,1.0,768811,0.2992565
1976,48,all,142.67635,1.0,794105,0.28295255
1976,48,MVA,56.793495,1.0,794105,0.28295255
1976,48,suicide,15.8669195,1.0,794105,0.28295255
1976,48,homicide,16.874342,1.0,794105,0.28295255
1976,48,other external,23.674452,1.0,794105,0.28295255
1976,48,internal,29.467136,1.0,794105,0.28295255
1977,48,all,143.65881,1.0,809557,0.26567656
1977,48,MVA,58.921112,1.0,809557,0.26567656
1977,48,suicide,15.811116,1.0,809557,0.26567656
1977,48,homicide,16.058165,1.0,809557,0.26567656
1977,48,other external,25.693064,1.0,809557,0.26567656
1977,48,internal,27.175356,1.0,809557,0.26567656
1978,48,all,146.75589,1.0,820410,0.24693252
1978,48,MVA,63.26105,1.0,820410,0.24693252
1978,48,suicide,14.017382,1.0,820410,0.24693252
1978,48,homicide,20.843237,1.0,820410,0.24693252
1978,48,other external,22.67159,1.0,820410,0.24693252
1978,48,internal,25.96263,1.0,820410,0.24693252
1979,48,all,152.64812,1.0,839840,0.22176309
1979,48,MVA,67.036575,1.0,839840,0.22176309
1979,48,suicide,12.264241,1.0,839840,0.22176309
1979,48,homicide,26.671747,1.0,839840,0.22176309
1979,48,other external,23.57592,1.0,839840,0.22176309
1979,48,internal,23.099638,1.0,839840,0.22176309
1980,48,all,163.77449,1.0,854834,0.19538835
1980,48,MVA,65.15885,1.0,854834,0.19538835
1980,48,suicide,14.856686,1.0,854834,0.19538835
1980,48,homicide,29.245443,1.0,854834,0.19538835
1980,48,other external,27.490717,1.0,854834,0.19538835
1980,48,internal,27.02279,1.0,854834,0.19538835
1981,48,all,159.47958,0.89436615,856536,0.1771177
1981,48,MVA,71.450584,0.89436615,856536,0.1771177
1981,48,suicide,12.375428,0.89436615,856536,0.1771177
1981,48,homicide,29.887827,0.89436615,856536,0.1771177
1981,48,other external,20.314383,0.89436615,856536,0.1771177
1981,48,internal,25.451353,0.89436615,856536,0.1771177
1982,48,all,155.13864,0.6825519,859876,0.16683938
1982,48,MVA,59.54347,0.6825519,859876,0.16683938
1982,48,suicide,16.51401,0.6825519,859876,0.16683938
1982,48,homicide,28.376184,0.6825519,859876,0.16683938
1982,48,other external,25.585085,0.6825519,859876,0.16683938
1982,48,internal,25.119902,0.6825519,859876,0.16683938
1983,48,all,130.51224,0.68700826,854326,0.16164659
1983,48,MVA,55.365284,0.68700826,854326,0.16164659
1983,48,suicide,15.567828,0.68700826,854326,0.16164659
1983,48,homicide,21.186293,0.68700826,854326,0.16164659
1983,48,other external,19.31347,0.68700826,854326,0.16164659
1983,48,internal,19.079369,0.68700826,854326,0.16164659
1970,49,all,158.20355,0.0,65106,0.3324742
1970,49,MVA,70.65401,0.0,65106,0.3324742
1970,49,suicide,16.895525,0.0,65106,0.3324742
1970,49,homicide,4.60787,0.0,65106,0.3324742
1970,49,other external,33.79105,0.0,65106,0.3324742
1970,49,internal,32.255093,0.0,65106,0.3324742
1971,49,all,109.70476,0.0,72923,0.3185185
1971,49,MVA,39.767975,0.0,72923,0.3185185
1971,49,suicide,12.341785,0.0,72923,0.3185185
1971,49,homicide,6.8565474,0.0,72923,0.3185185
1971,49,other external,26.05488,0.0,72923,0.3185185
1971,49,internal,24.68357,0.0,72923,0.3185185
1972,49,all,132.19946,0.0,78669,0.30861244
1972,49,MVA,83.89581,0.0,78669,0.30861244
1972,49,suicide,2.5422974,0.0,78669,0.30861244
1972,49,homicide,2.5422974,0.0,78669,0.30861244
1972,49,other external,12.711488,0.0,78669,0.30861244
1972,49,internal,30.50757,0.0,78669,0.30861244
1973,49,all,140.73303,0.0,81715,0.29054052
1973,49,MVA,73.425934,0.0,81715,0.29054052
1973,49,suicide,6.118828,0.0,81715,0.29054052
1973,49,homicide,4.895062,0.0,81715,0.29054052
1973,49,other external,31.817904,0.0,81715,0.29054052
1973,49,internal,24.475311,0.0,81715,0.29054052
1974,49,all,93.7072,0.0,83238,0.2616633
1974,49,MVA,39.645355,0.0,83238,0.2616633
1974,49,suicide,6.0068717,0.0,83238,0.2616633
1974,49,homicide,8.40962,0.0,83238,0.2616633
1974,49,other external,25.228863,0.0,83238,0.2616633
1974,49,internal,14.416492,0.0,83238,0.2616633
1975,49,all,106.71983,0.0,85270,0.23977694
1975,49,MVA,31.664125,0.0,85270,0.23977694
1975,49,suicide,16.418436,0.0,85270,0.23977694
1975,49,homicide,2.3454907,0.0,85270,0.23977694
1975,49,other external,24.627653,0.0,85270,0.23977694
1975,49,internal,31.664125,0.0,85270,0.23977694
1976,49,all,96.285,0.0,87241,0.22671351
