sob,yob,year,lnwkwage,indEduc,cl7,cl8,cl9,weight,n
31,1922,1970,5.145807368538681,12.054707,0,1,0,11123.0,222
31,1923,1970,5.129183852446222,12.109636,0,1,0,8665.0,173
31,1924,1970,5.097902471322304,12.336045,0,1,0,10263.5,205
31,1925,1970,5.136618857583916,12.283525,0,1,0,9366.0,187
31,1926,1970,5.149407717835774,12.477534,0,1,0,9870.5,197
31,1927,1970,5.193258102529805,12.088137,0,1,0,10166.0,203
31,1928,1970,5.0071731118594816,11.969438,0,1,0,9865.0,197
31,1929,1970,5.149377407594765,12.466428,0,1,0,9211.5,184
31,1930,1980,5.93638135021841,12.636576,0,1,0,9427.0,471
31,1931,1980,5.843866948094072,12.77434,0,1,0,8371.0,418
31,1932,1980,5.89490956509151,13.273107,0,1,0,8872.0,443
31,1933,1980,5.915226581818777,12.9487915,0,1,0,9803.0,490
31,1934,1980,5.892556397122748,13.071669,0,1,0,8623.0,431
31,1935,1980,5.895276894919561,12.967742,0,1,0,7843.0,392
31,1936,1980,5.908840134162244,13.160246,0,1,0,8125.0,406
31,1937,1980,5.886751327248778,13.316342,0,1,0,7906.0,395
31,1938,1980,5.893568795032463,13.292475,0,1,0,8305.0,415
31,1939,1980,5.853507351786336,13.320086,0,1,0,7926.0,396
31,1940,1990,6.562108153539359,13.800428,0,1,0,7000.0,70
31,1941,1990,6.406444754348731,13.634936,0,1,0,7900.0,79
31,1942,1990,6.368728607117988,13.469638,0,1,0,8300.0,83
31,1943,1990,6.348473181835707,13.47396,0,1,0,10100.0,101
31,1944,1990,6.430150054320058,13.9396105,0,1,0,7700.0,77
31,1945,1990,6.379969973941257,14.112549,0,1,0,10200.0,102
31,1946,1990,6.389945916394012,13.817054,0,1,0,11200.0,112
31,1947,1990,6.341882621611873,13.993865,0,1,0,11900.0,119
31,1948,1990,6.3638665306438975,14.247499,0,1,0,11600.0,116
31,1949,1990,6.32501552257925,13.986457,0,1,0,12700.0,127
32,1900,1950,4.895253219977411,8.0,0,0,0,327.0,1
32,1901,1950,2.6164945987086923,9.330612,0,0,0,980.0,3
32,1903,1950,4.25123872799511,12.0,0,0,0,327.0,1
32,1904,1950,4.75656983244346,8.0,0,0,0,327.0,1
32,1906,1950,4.267294539340926,15.5,0,0,0,654.0,2
32,1907,1950,3.4740481943325205,9.0,0,0,0,654.0,2
32,1908,1950,4.468848088444471,12.5,0,0,0,654.0,2
32,1909,1950,4.302150839165622,10.002043,1,0,0,979.0,3
32,1910,1960,4.666142512156009,11.5625,1,0,0,896.0,9
32,1911,1960,4.007684123997259,14.0,1,0,0,100.0,1
32,1912,1960,5.167605397003531,13.855301,1,0,0,698.0,7
32,1913,1960,4.6446591787649645,12.5,1,0,0,200.0,2
32,1914,1960,4.878849636976374,12.0,1,0,0,199.0,2
32,1915,1960,4.630008179494293,14.01005,1,0,0,199.0,2
32,1916,1960,4.726806790960465,12.0,1,0,0,99.0,1
32,1917,1960,5.182178075232868,14.007538,1,0,0,398.0,4
32,1918,1960,5.157834036519865,12.333333,1,0,0,300.0,3
32,1919,1960,4.79294659346501,16.0,1,0,0,99.0,1
32,1920,1970,5.640084856001766,12.8602,1,0,0,350.5,7
32,1921,1970,5.0417798548133534,12.140625,0,1,0,352.0,7
32,1922,1970,5.5773310499648145,11.500625,0,1,0,400.5,8
32,1923,1970,5.1224025343295025,11.750312,0,1,0,400.5,8
32,1924,1970,5.057035540553899,11.888889,0,1,0,450.0,9
32,1925,1970,4.965964168673147,12.498751,0,1,0,600.5,12
32,1926,1970,5.343391491863429,12.612135,0,1,0,651.0,13
32,1927,1970,5.174640906445998,12.332779,0,1,0,601.0,12
32,1928,1970,5.21402170721037,11.287242,0,1,0,701.5,14
32,1929,1970,5.323361093564196,12.290185,0,1,0,351.5,7
32,1930,1980,6.011891088477143,13.0,0,1,0,420.0,21
32,1931,1980,6.04471308973489,12.588988,0,1,0,781.0,39
32,1932,1980,6.05840369673908,12.939394,0,1,0,660.0,33
32,1933,1980,5.973616141725521,12.90625,0,1,0,640.0,32
32,1934,1980,5.924443517942118,13.333333,0,1,0,600.0,30
32,1935,1980,6.040314634771162,13.347578,0,1,0,702.0,35
32,1936,1980,5.903974176260243,13.333333,0,1,0,960.0,48
32,1937,1980,5.952576378878651,13.492451,0,1,0,861.0,43
32,1938,1980,6.060880051976166,13.38,0,1,0,1000.0,50
32,1939,1980,5.695339515691842,12.4,0,1,0,800.0,40
32,1940,1990,6.559096150728383,14.408,0,1,0,500.0,5
32,1941,1990,6.745038482873423,14.515715,0,1,0,700.0,7
32,1942,1990,6.469130483612937,13.695293,0,1,0,1700.0,17
32,1943,1990,6.438721033971029,11.48,0,1,0,600.0,6
32,1944,1990,7.303685015904569,15.350909,0,1,0,1100.0,11
32,1945,1990,6.324025211737873,14.705999,0,1,0,500.0,5
32,1946,1990,6.284728723770027,13.632667,0,1,0,1500.0,15
32,1947,1990,6.5174073528228895,13.618,0,1,0,1500.0,15
32,1948,1990,6.520135109559272,13.768666,0,1,0,1500.0,15
32,1949,1990,6.3662936612787036,14.114761,0,1,0,2100.0,21
33,1900,1950,3.9631163520764754,8.625239,0,0,0,2615.0,8
33,1901,1950,4.300591341747657,9.556462,0,0,0,2940.0,9
33,1902,1950,3.731521173892766,10.000306,0,0,0,3268.0,10
33,1903,1950,4.243645171611005,10.285714,0,0,0,2289.0,7
33,1904,1950,3.6930974785466484,8.8,0,0,0,1635.0,5
33,1905,1950,3.6225022395049336,6.5,0,0,0,1962.0,6
33,1906,1950,3.7144391626155233,9.429195,0,0,0,2288.0,7
33,1907,1950,3.88808953907478,11.666667,0,0,0,1962.0,6
33,1908,1950,4.181668719852376,9.426323,0,0,0,2287.0,7
33,1909,1950,3.430036968318066,9.855769,0,0,0,2288.0,7
33,1910,1960,4.449657009072852,10.4039135,0,0,0,1993.0,20
33,1911,1960,4.515045298417212,11.10851,0,0,0,2691.0,27
33,1912,1960,4.427121899500201,10.2489805,0,0,0,3189.0,32
33,1913,1960,4.596558758387695,9.604418,0,0,0,2988.0,30
33,1914,1960,4.327128483857434,9.516717,0,0,0,3290.0,33
33,1915,1960,4.608788446097423,11.049485,0,0,0,4082.0,41
33,1916,1960,4.5124738242938776,10.047643,0,0,0,3988.0,40
33,1917,1960,4.630791863783768,11.136033,0,0,0,2889.0,29
33,1918,1960,4.655970595021881,11.774935,0,0,0,3088.0,31
33,1919,1960,4.698718383056949,10.770517,0,0,0,3887.0,39
33,1920,1970,5.063234087878742,10.810628,0,0,0,2954.5,59
33,1921,1970,5.1211417022151435,11.628975,0,0,0,3506.5,70
33,1922,1970,5.176868757428156,11.697913,0,0,0,3307.0,66
33,1923,1970,5.22331693754978,12.558988,0,0,0,3755.0,75
33,1924,1970,5.170017605747843,11.42146,0,0,0,3807.0,76
33,1925,1970,5.057461548717058,11.290943,0,0,0,3456.0,69
33,1926,1970,5.019697136747615,11.023087,0,0,0,2404.0,48
33,1927,1970,5.068369316424621,11.5070305,0,0,0,3556.0,71
33,1928,1970,5.131444121757762,12.4299965,0,0,0,2907.0,58
33,1929,1970,5.062296134500857,11.392689,0,0,0,3706.5,74
33,1930,1980,5.770993258957816,12.04428,0,0,0,3523.0,176
33,1931,1980,5.806774279880601,12.630655,0,0,0,2962.0,148
33,1932,1980,5.818414487431226,12.257388,0,0,0,3384.0,169
33,1933,1980,5.736982962906569,12.047619,0,0,0,2520.0,126
33,1934,1980,5.724517195543204,12.488549,0,0,0,2620.0,131
33,1935,1980,5.711298871057683,12.223881,0,0,0,2680.0,134
33,1936,1980,5.808029546968957,12.167546,0,0,0,2841.0,142
33,1937,1980,5.692973080041974,12.499449,0,0,0,2721.0,136
33,1938,1980,5.838626650732548,12.710439,0,0,0,3008.0,150
33,1939,1980,5.7431502790173905,12.7922,0,1,0,3282.0,164
33,1940,1990,6.553002308130997,12.97,0,1,0,2700.0,27
33,1941,1990,6.223881641030286,13.230312,0,1,0,3200.0,32
33,1942,1990,6.442752877098664,13.308286,0,1,0,3500.0,35
33,1943,1990,6.3296865547666785,12.938648,0,1,0,3700.0,37
33,1944,1990,6.353092136455325,13.762432,0,1,0,3700.0,37
33,1945,1990,6.4482350689748404,13.704516,0,1,0,3100.0,31
33,1946,1990,6.299472589620015,13.0945835,0,1,0,4800.0,48
33,1947,1990,6.491179499971226,13.811191,0,1,0,4200.0,42
33,1948,1990,6.3068451033886275,12.665454,0,1,0,3300.0,33
33,1949,1990,6.406444581767758,13.492982,0,1,0,5700.0,57
34,1900,1950,4.397646032425628,9.333333,1,0,0,10788.0,33
34,1901,1950,4.339873613977125,10.2604265,1,0,0,8824.0,27
34,1902,1950,4.125693367076799,9.250643,1,0,0,14383.0,44
34,1903,1950,4.213172306640222,9.899549,1,0,0,13071.0,40
34,1904,1950,4.069625004191886,9.711168,1,0,0,14711.0,45
34,1905,1950,4.269758533328634,9.370735,1,0,0,8823.0,27
34,1906,1950,4.221804299072361,9.721228,1,0,0,19941.0,61
34,1907,1950,4.104487707498816,10.250561,1,0,0,19608.0,60
34,1908,1950,4.172674747212409,10.138373,1,0,0,18956.0,58
34,1909,1950,4.2750138667761375,9.981694,1,0,0,17972.0,55
34,1910,1960,4.805599846595762,10.433082,1,0,0,20809.0,209
34,1911,1960,4.717589229411633,10.211381,1,0,0,21298.0,214
34,1912,1960,4.775583012064971,10.8525915,1,0,0,21627.0,217
34,1913,1960,4.767798699531184,10.192188,1,0,0,20917.0,210
34,1914,1960,4.7565346283498435,10.401638,1,0,0,23200.0,233
34,1915,1960,4.758582317591926,10.5996895,1,0,0,21918.0,220
34,1916,1960,4.832065936132327,11.243896,1,0,0,25597.0,257
34,1917,1960,4.759142975038456,11.033459,1,0,0,24508.0,246
34,1918,1960,4.813862206921298,11.297984,1,0,0,27280.0,274
34,1919,1960,4.787219226687887,11.579265,1,0,0,27894.0,280
34,1920,1970,5.258374661117585,11.69522,0,1,0,26588.0,531
34,1921,1970,5.223303211004288,11.502549,0,1,0,25690.0,513
34,1922,1970,5.268909913725056,11.735949,0,1,0,24090.0,481
34,1923,1970,5.270101683757629,11.946346,0,1,0,24686.0,493
34,1924,1970,5.326359536340464,12.214031,0,1,0,26846.5,536
34,1925,1970,5.340464995904193,12.057068,0,1,0,27038.0,540
34,1926,1970,5.328325448205277,12.334084,0,1,0,25338.0,506
34,1927,1970,5.276195959946598,11.938383,0,1,0,26243.0,524
34,1928,1970,5.292118938043122,12.333643,0,1,0,25335.5,506
34,1929,1970,5.280994538667174,12.2534275,0,1,0,24541.5,490
34,1930,1980,6.026407301181531,13.030982,0,1,0,23530.0,1176
34,1931,1980,5.973725866431684,13.013252,0,1,0,21355.0,1067
34,1932,1980,6.018507871351414,13.106999,0,0,1,20972.0,1048
34,1933,1980,5.987993060073768,13.053138,0,0,1,20569.0,1028
34,1934,1980,6.005180994694672,13.174746,0,0,1,18753.0,937
34,1935,1980,5.991085741268469,13.361649,0,0,1,18930.0,946
34,1936,1980,6.009228404878197,13.232411,0,0,1,19771.0,988
34,1937,1980,5.982108407679873,13.135475,0,0,1,21170.0,1058
34,1938,1980,6.0271702381787735,13.417118,0,0,1,21054.0,1052
34,1939,1980,6.013218037244595,13.442175,0,0,1,21790.0,1089
34,1940,1990,6.614596997639486,13.797397,0,0,1,21900.0,219
34,1941,1990,6.655259794902634,13.683976,0,0,1,24900.0,249
34,1942,1990,6.695847634079706,13.949039,0,0,1,30200.0,302
34,1943,1990,6.706556782372296,14.091679,0,0,1,28000.0,280
34,1944,1990,6.5521550095911625,13.777492,0,0,1,30700.0,307
34,1945,1990,6.619607455818349,14.212698,0,0,1,27800.0,278
34,1946,1990,6.570538565402695,13.937824,0,0,1,35400.0,354
34,1947,1990,6.611764541995662,14.360808,0,0,1,37100.0,371
34,1948,1990,6.537383159116295,14.242134,0,0,1,34200.0,342
34,1949,1990,6.566837232923045,14.487697,0,0,1,36900.0,369
35,1900,1950,4.2461812206451786,5.4980874,0,0,0,1307.0,4
35,1901,1950,3.4708748767194635,4.6680264,0,0,0,1961.0,6
35,1902,1950,3.4837692767257744,8.0,0,0,0,1308.0,4
35,1903,1950,3.6896330951874656,7.25,0,0,0,1308.0,4
35,1904,1950,3.4419480169002497,4.998164,0,0,0,1634.0,5
35,1905,1950,4.127109593096523,8.25,0,0,0,2616.0,8
35,1906,1950,3.789448023259693,7.25,0,0,0,1308.0,4
35,1907,1950,3.1343111762560643,4.5985312,0,0,0,1634.0,5
35,1908,1950,4.026607556033131,9.833078,0,0,0,1959.0,6
35,1909,1950,3.850905900158702,5.9938745,0,1,0,653.0,2
35,1910,1960,4.142269527077038,8.079953,0,1,0,2589.0,26
35,1911,1960,4.141471982414953,8.088791,0,1,0,3390.0,34
35,1912,1960,4.468790834070974,9.710405,0,1,0,2393.0,24
35,1913,1960,4.588221693191451,9.047571,0,1,0,1997.0,20
35,1914,1960,4.614440265006717,9.475066,0,1,0,3389.0,34
35,1915,1960,4.706193416233233,10.702904,0,1,0,2686.0,27
35,1916,1960,4.348367890742319,9.611129,0,1,0,3091.0,31
35,1917,1960,4.5040012647003165,9.498901,0,1,0,3185.0,32
35,1918,1960,4.648648037531866,10.263422,0,1,0,3390.0,34
35,1919,1960,4.3818273912685965,8.416544,0,1,0,3385.0,34
35,1920,1970,4.949845022395224,10.584315,0,1,0,3353.5,67
35,1921,1970,4.884046460122698,9.954517,0,1,0,3254.0,65
35,1922,1970,4.932421546839094,10.545321,0,1,0,3756.5,75
35,1923,1970,4.800159578272671,9.939032,0,1,0,3305.0,66
35,1924,1970,4.979426572559427,10.386662,0,1,0,4003.5,80
35,1925,1970,5.044197901330078,10.362531,0,1,0,3453.5,69
35,1926,1970,4.931260784653249,10.13646,0,1,0,3305.0,66
35,1927,1970,4.996348825111843,10.848155,0,1,0,3306.0,66
35,1928,1970,5.068172114284235,11.090647,0,1,0,3806.0,76
35,1929,1970,4.839971168976963,10.821295,0,1,0,2803.5,56
35,1930,1980,5.7431369642150365,11.010488,0,1,0,3242.0,162
35,1931,1980,5.666255545273154,11.663992,0,1,0,3863.0,193
35,1932,1980,5.820014682740699,11.32856,0,1,0,3841.0,192
35,1933,1980,5.728863058820657,11.757883,0,1,0,4345.0,217
35,1934,1980,5.730867506549713,11.872261,0,1,0,3742.0,187
35,1935,1980,5.816936133029407,11.8916645,0,1,0,4403.0,220
35,1936,1980,5.684193206561146,11.220709,0,1,0,4404.0,220
35,1937,1980,5.86464110670911,12.613206,0,1,0,4801.0,240
35,1938,1980,5.74381168974186,12.163399,0,1,0,4743.0,237
35,1939,1980,5.705156023857766,12.48137,0,1,0,4643.0,232
35,1940,1990,6.349875939772078,13.136512,0,1,0,4300.0,43
35,1941,1990,6.022642671550287,12.664908,0,1,0,5500.0,55
35,1942,1990,6.310984799363129,13.05561,0,1,0,4100.0,41
35,1943,1990,6.436609210978508,13.1762495,0,1,0,5600.0,56
35,1944,1990,6.2536266628421595,13.646999,0,1,0,5000.0,50
35,1945,1990,6.171627825915219,13.285813,0,1,0,4300.0,43
35,1946,1990,6.312791165236579,13.614848,0,1,0,6600.0,66
35,1947,1990,6.271620705023227,13.343846,0,1,0,6500.0,65
35,1948,1990,6.281591221744502,13.61,0,1,0,5100.0,51
35,1949,1990,6.173071313789103,13.507945,0,1,0,7300.0,73
36,1900,1950,4.25708644119534,9.696805,1,0,0,53929.0,165
36,1901,1950,4.1930719473382645,10.094109,1,0,0,48699.0,149
36,1902,1950,4.123144327035939,9.800811,0,0,0,54255.0,166
36,1903,1950,4.224058752161654,10.099439,0,0,0,49347.0,151
36,1904,1950,4.215145336780742,10.308685,0,0,0,62426.0,191
36,1905,1950,4.188833221809831,10.160489,0,0,0,50988.0,156
36,1906,1950,4.2241089470955355,10.3983965,0,1,0,50008.0,153
36,1907,1950,4.175773728218916,10.253043,0,1,0,74845.0,229
36,1908,1950,4.1398486503626435,10.634975,0,1,0,58166.0,178
36,1909,1950,4.153218574193955,10.332407,0,1,0,78768.0,241
36,1910,1960,4.752286209770116,10.529605,0,1,0,63857.0,641
36,1911,1960,4.764675683282064,10.826444,0,1,0,61254.0,615
36,1912,1960,4.738585377617869,10.626375,0,1,0,72439.0,727
36,1913,1960,4.7746267703850345,10.796048,0,1,0,73223.0,735
36,1914,1960,4.774590463405512,10.990229,0,1,0,78189.0,785
36,1915,1960,4.767280820190378,11.219178,0,1,0,78986.0,793
36,1916,1960,4.768296411758197,11.231024,0,1,0,76637.0,769
36,1917,1960,4.792460951492574,11.497762,0,1,0,80183.0,805
36,1918,1960,4.7868886249405405,11.726772,0,1,0,80907.0,812
36,1919,1960,4.742683458328125,11.621492,0,1,0,76297.0,766
36,1920,1970,5.310729908119395,12.097592,0,1,0,77321.5,1544
36,1921,1970,5.311684976930087,12.309205,0,1,0,77421.0,1546
36,1922,1970,5.302862384985948,12.233881,0,1,0,76269.5,1523
36,1923,1970,5.339757696212363,12.281829,0,1,0,78010.0,1558
36,1924,1970,5.32931815359559,12.490034,0,1,0,79368.0,1585
36,1925,1970,5.318936259136207,12.267118,0,1,0,78182.5,1561
36,1926,1970,5.336850573111347,12.521281,0,1,0,80365.5,1605
36,1927,1970,5.352186967438361,12.439961,0,1,0,84783.5,1693
36,1928,1970,5.348917842824469,12.587428,0,1,0,77269.0,1543
36,1929,1970,5.305847970065863,12.662202,0,1,0,81668.5,1631
36,1930,1980,5.999504275456093,13.1747875,0,1,0,76836.0,3839
36,1931,1980,6.020565299131954,13.332475,1,0,0,67939.0,3395
36,1932,1980,6.024740586317494,13.295761,1,0,0,69945.0,3495
36,1933,1980,6.006537987027818,13.295163,1,0,0,64510.0,3223
36,1934,1980,6.015788101792547,13.41757,1,0,0,64861.0,3241
36,1935,1980,6.002671451260227,13.4550705,1,0,0,69253.0,3460
36,1936,1980,6.0037827099270915,13.407062,1,0,0,66302.0,3313
36,1937,1980,6.002282366047268,13.506413,1,0,0,68523.0,3424
36,1938,1980,5.9948467765813245,13.509437,1,0,0,71952.0,3595
36,1939,1980,6.006116047416105,13.552021,1,0,0,71173.0,3556
36,1940,1990,6.633482300147761,14.124118,1,0,0,74300.0,743
36,1941,1990,6.622482464606705,13.93824,1,0,0,75000.0,750
36,1942,1990,6.720095880640184,14.346794,1,0,0,97000.0,970
36,1943,1990,6.66679332383544,14.22871,1,0,0,86100.0,861
36,1944,1990,6.6142284035491405,14.214843,0,0,1,83000.0,830
36,1945,1990,6.666391220603158,14.354391,0,0,1,86300.0,863
36,1946,1990,6.6067492787017335,14.41172,0,0,1,118600.0,1186
36,1947,1990,6.588178568286398,14.518041,0,0,1,117900.0,1179
36,1948,1990,6.599007602078494,14.623802,0,0,1,103100.0,1031
36,1949,1990,6.557867469136146,14.465405,0,0,1,120800.0,1208
37,1900,1950,3.8801165320222792,8.259067,0,0,0,8824.0,27
37,1901,1950,3.7553909648921238,7.1928687,0,0,0,8498.0,26
37,1902,1950,3.959222034044554,8.617959,0,0,0,11114.0,34
37,1903,1950,3.8301315381787187,7.3938804,0,0,0,10785.0,33
37,1904,1950,3.7149826089015314,9.742133,0,0,0,11440.0,35
37,1905,1950,3.7159033559485297,8.344173,0,0,0,11439.0,35
37,1906,1950,3.8976988950151434,8.570763,0,0,0,13729.0,42
37,1907,1950,3.85839126248549,9.224195,0,0,0,13069.0,40
37,1908,1950,3.823273915698243,7.813789,0,0,0,12416.0,38
37,1909,1950,3.6752457807669834,8.705251,1,0,0,19939.0,61
37,1910,1960,4.297650671450391,8.651305,1,0,0,11761.0,118
37,1911,1960,4.306984834828452,8.378527,1,0,0,15452.0,155
37,1912,1960,4.292389876182114,9.171636,1,0,0,16133.0,162
37,1913,1960,4.290697553729994,8.537103,1,0,0,16131.0,162
37,1914,1960,4.37314543284888,9.423131,1,0,0,15045.0,151
37,1915,1960,4.433675545602877,9.110457,1,0,0,16142.0,162
37,1916,1960,4.381893261343133,9.437787,1,0,0,16339.0,164
37,1917,1960,4.312681255217176,8.992829,1,0,0,16038.0,161
37,1918,1960,4.456686382078321,9.544105,1,0,0,20814.0,209
37,1919,1960,4.490463609631791,9.571169,1,0,0,17634.0,177
37,1920,1970,4.850551769285439,10.1096735,1,0,0,18427.5,368
37,1921,1970,4.96299998122069,10.027204,1,0,0,20328.0,406
37,1922,1970,4.92797180238633,10.110354,1,0,0,21227.0,424
37,1923,1970,4.919412673231476,10.265681,1,0,0,20733.5,414
37,1924,1970,4.920588727576046,10.029616,1,0,0,22183.5,443
37,1925,1970,4.931521215179251,10.262754,1,0,0,21335.5,426
37,1926,1970,4.93676435467414,10.32176,1,0,0,22033.5,440
37,1927,1970,4.950077265309259,10.731304,1,0,0,22378.5,447
37,1928,1970,4.997611192052556,10.3593645,1,0,0,19374.5,387
37,1929,1970,4.912991441985716,10.3522415,1,0,0,22335.5,446
37,1930,1980,5.717620034674424,11.472189,1,0,0,19776.0,988
37,1931,1980,5.705129211333563,11.439805,0,0,1,18631.0,931
37,1932,1980,5.686914187289201,11.479017,0,0,1,21375.0,1068
37,1933,1980,5.7113128434268825,11.554861,0,0,1,21117.0,1055
37,1934,1980,5.69658163714821,11.809847,0,0,1,20331.0,1016
37,1935,1980,5.691859840291248,11.741123,0,0,1,21234.0,1061
37,1936,1980,5.700250320412425,11.875575,0,0,1,21097.0,1054
37,1937,1980,5.675780693803283,11.728891,0,0,1,22076.0,1103
37,1938,1980,5.747546372048173,11.946235,0,0,1,22561.0,1127
37,1939,1980,5.719557991504511,12.081248,0,0,1,22499.0,1124
37,1940,1990,6.356730434719457,12.773093,0,0,1,23600.0,236
37,1941,1990,6.339757434378522,12.707839,0,0,1,19900.0,199
37,1942,1990,6.306424582521477,12.472841,0,0,1,27100.0,271
37,1943,1990,6.360309848117184,12.409184,0,0,1,23300.0,233
37,1944,1990,6.376347126475102,12.936234,0,0,1,24700.0,247
37,1945,1990,6.308981920816911,12.98308,0,0,1,23700.0,237
37,1946,1990,6.356685613536495,13.28241,0,0,1,27800.0,278
37,1947,1990,6.272611961386626,13.227383,0,0,1,32100.0,321
37,1948,1990,6.353034110983663,13.565709,0,0,1,26800.0,268
37,1949,1990,6.250643091256385,13.379075,0,0,1,29200.0,292
38,1900,1950,4.18841396750375,8.3,0,0,0,3270.0,10
38,1901,1950,3.5446106627138714,9.083121,0,0,0,3922.0,12
38,1902,1950,3.8025063193931303,9.714286,1,0,0,2289.0,7
38,1903,1950,4.058264252819333,9.14139,1,0,0,4576.0,14
38,1904,1950,4.158742735146527,10.142045,1,0,0,2288.0,7
38,1905,1950,4.063093384574171,10.125,1,0,0,2616.0,8
38,1906,1950,4.156423259963295,9.846082,1,0,0,4249.0,13
38,1907,1950,3.95895398417926,9.917899,1,0,0,3922.0,12
38,1908,1950,4.073785840194704,8.856831,1,0,0,4575.0,14
38,1909,1950,4.002179080073625,9.865416,0,1,0,4904.0,15
38,1910,1960,4.6374496149317315,10.414044,0,1,0,5084.0,51
38,1911,1960,4.380231142629614,10.704385,0,1,0,5382.0,54
38,1912,1960,4.3821086122983965,10.550314,0,1,0,3985.0,40
38,1913,1960,4.48310427449703,10.269323,0,1,0,7077.0,71
38,1914,1960,4.560678090618211,11.083762,0,1,0,3689.0,37
38,1915,1960,4.54688522049653,10.787206,0,1,0,3783.0,38
38,1916,1960,4.544639644783226,10.700645,0,1,0,6975.0,70
38,1917,1960,4.452066746082361,10.951513,0,1,0,5981.0,60
38,1918,1960,4.51438387978379,10.840153,0,1,0,6281.0,63
38,1919,1960,4.529245428384612,11.380042,0,1,0,5281.0,53
38,1920,1970,4.997759648363565,11.21325,0,1,0,6309.5,126
38,1921,1970,5.134854151200814,11.624232,0,1,0,4803.5,96
38,1922,1970,5.019901151825113,11.606265,0,1,0,5858.0,117
38,1923,1970,5.064944164661899,11.61025,0,1,0,5258.5,105
38,1924,1970,5.116813855703251,11.661428,0,1,0,5154.0,103
38,1925,1970,4.880298714476746,11.609431,0,1,0,5259.0,105
38,1926,1970,5.121197191533265,11.414237,0,1,0,5556.0,111
38,1927,1970,4.841828278100467,11.336934,0,1,0,5462.5,109
38,1928,1970,5.027810996073134,11.304803,0,1,0,5257.5,105
38,1929,1970,5.0573394206366515,11.531824,0,1,0,4705.5,94
38,1930,1980,5.86161584806032,12.176787,0,1,0,4644.0,232
38,1931,1980,5.925299611704611,12.771024,0,1,0,4804.0,240
38,1932,1980,5.882761635043329,12.824267,0,1,0,4780.0,239
38,1933,1980,5.873714332240012,12.416214,0,1,0,4786.0,239
38,1934,1980,5.913079510289174,12.494357,0,1,0,5405.0,270
38,1935,1980,5.9428712054650035,12.8670845,0,1,0,4785.0,239
38,1936,1980,5.9362733878642135,12.85006,0,1,0,4962.0,248
38,1937,1980,5.799222683206731,13.017865,0,1,0,4702.0,235
38,1938,1980,5.832557823935051,12.841948,0,1,0,4682.0,234
38,1939,1980,5.942429080261678,12.959904,0,1,0,4963.0,248
38,1940,1990,6.36930971559763,13.435692,0,1,0,6500.0,65
38,1941,1990,6.274352745551261,12.933714,0,1,0,3500.0,35
38,1942,1990,6.20162663093537,14.013585,0,1,0,5300.0,53
38,1943,1990,6.290662781210806,13.453559,0,1,0,5900.0,59
38,1944,1990,6.592605594228183,14.589047,0,1,0,4200.0,42
38,1945,1990,6.320677174727318,14.229574,0,1,0,4700.0,47
38,1946,1990,6.397896515790236,13.92415,0,1,0,5300.0,53
38,1947,1990,6.355219818735175,14.374219,0,1,0,6400.0,64
38,1948,1990,6.315189296817361,14.058182,0,1,0,6600.0,66
38,1949,1990,6.1610215092762095,14.044626,0,1,0,6700.0,67
39,1900,1950,3.973248014595738,9.243292,1,0,0,22882.0,70
39,1901,1950,4.080514051278727,10.515006,1,0,0,22225.0,68
39,1902,1950,4.122476279105534,9.301081,1,0,0,23864.0,73
39,1903,1950,4.030456400157863,10.245133,1,0,0,33341.0,102
39,1904,1950,4.229998547199215,10.22631,1,0,0,30392.0,93
39,1905,1950,4.137497492966303,10.033721,1,0,0,29092.0,89
39,1906,1950,4.227607090919048,10.463881,1,0,0,26800.0,82
39,1907,1950,4.042768420609422,10.863378,1,0,0,35953.0,110
39,1908,1950,4.150451559284232,11.064122,1,0,0,30395.0,93
39,1909,1950,4.178549853279762,10.796242,0,0,1,36936.0,113
39,1910,1960,4.7403915527586005,10.795714,0,0,1,32577.0,327
39,1911,1960,4.731642743584406,10.664222,0,0,1,32179.0,323
39,1912,1960,4.735861866285685,10.777166,0,0,1,35457.0,356
39,1913,1960,4.752459198260619,10.943601,0,0,1,37660.0,378
39,1914,1960,4.735849621511467,11.099954,0,0,1,38558.0,387
39,1915,1960,4.7388268890745815,11.2697525,0,0,1,41349.0,415
39,1916,1960,4.779938370542181,11.404444,0,0,1,41452.0,416
39,1917,1960,4.76607593393776,11.3434515,0,0,1,42367.0,425
39,1918,1960,4.775841679085243,11.434877,0,0,1,45422.0,456
39,1919,1960,4.7674819006665565,11.623104,0,0,1,42529.0,427
39,1920,1970,5.21724456385931,11.695486,0,0,1,44211.5,883
39,1921,1970,5.26732086217974,11.916987,0,0,1,47721.5,953
39,1922,1970,5.267367791407364,11.866416,0,0,1,41663.0,832
39,1923,1970,5.2432473294552,11.971084,0,0,1,44265.0,884
39,1924,1970,5.233385505745085,11.982155,0,0,1,47715.0,953
39,1925,1970,5.270343701912014,12.033398,0,0,1,44105.0,881
39,1926,1970,5.259293725407442,11.958099,0,0,1,44820.0,895
39,1927,1970,5.260820037379035,11.832051,0,0,1,44019.5,879
39,1928,1970,5.232304074598909,11.996082,0,0,1,43517.5,869
39,1929,1970,5.270865326764151,12.09274,0,0,1,45228.5,903
39,1930,1980,5.961373933694982,12.597479,0,0,1,42040.0,2100
39,1931,1980,5.989755791995747,12.632617,0,0,1,38728.0,1935
